assay,UniProt_ID,model,params,log_params,taxon,selection_type,seq_len,log_seq_len,MSA_Neff_L,log_msa_depth,MSA_Neff_L_category,upper_segment,rho
ODP2_GEOSE_Tsuboyama_2023_1W4G,ODP2_GEOSE,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,44,1.6434526764861874,397.86,2.5997302782956524,High,True,0.186
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,348,2.5415792439465807,107.19,2.0301542709221025,High,True,0.491
OTC_HUMAN_Lo_2023,OTC_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,354,2.5490032620257876,53.97,1.7321524180652137,Medium,True,0.51
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,42,1.6232492903979006,12395.25,4.0932552904846835,High,True,0.277
OXDA_RHOTO_Vanella_2023_activity,OXDA_RHOTO,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,364,2.561101383649056,271.28,2.43341777677003,High,True,0.283
OXDA_RHOTO_Vanella_2023_expression,OXDA_RHOTO,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Expression,364,2.561101383649056,271.28,2.43341777677003,High,True,0.269
P53_HUMAN_Giacomelli_2018_Null_Etoposide,P53_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.235
P53_HUMAN_Giacomelli_2018_Null_Nutlin,P53_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.224
P53_HUMAN_Giacomelli_2018_WT_Nutlin,P53_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,393,2.5943925503754266,0.39,-0.4089353929735008,Low,True,0.341
P53_HUMAN_Kotler_2018,P53_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,393,2.5943925503754266,0.37,-0.431798275933005,Low,True,0.393
P84126_THETH_Chan_2017,P84126_THETH,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,OrganismalFitness,254,2.404833716619938,41.7,1.6201360549737576,Medium,True,0.531
PA_I34A1_Wu_2015,PA_I34A1,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,716,2.8549130223078554,1.75,0.24303804868629444,Medium,True,0.468
PABP_YEAST_Melamed_2013,PABP_YEAST,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,OrganismalFitness,577,2.7611758131557314,1.42,0.15228834438305647,Medium,True,0.66
PAI1_HUMAN_Huttinger_2021,PAI1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,402,2.60422605308447,30.34,1.4820155764507117,Medium,True,0.396
PHOT_CHLRE_Chen_2023,PHOT_CHLRE,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,118,2.0718820073061255,5215.65,3.717308440053486,High,True,0.552
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,39,1.591064607026499,287.66,2.458879476116883,High,True,0.672
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,52,1.7160033436347992,191.76,2.2827580210255976,High,True,0.606
PKN1_HUMAN_Tsuboyama_2023_1URF,PKN1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,71,1.8512583487190752,772.42,2.8878535102875573,High,True,0.362
POLG_CXB3N_Mattenberger_2021,POLG_CXB3N,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,2185,3.3394514413064407,1.79,0.2528530309798932,Medium,True,0.207
POLG_DEN26_Suphatrakul_2023,POLG_DEN26,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,900,2.9542425094393248,0.55,-0.2596373105057561,Low,True,0.401
POLG_HCVJF_Qi_2014,POLG_HCVJF,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,3033,3.4818724103106633,41.97,1.62293896921149,Medium,True,0.126
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Progen3 762m,762000000.0,8.881954971339601,Virus,Stability,53,1.724275869600789,262.74,2.419526195575769,High,True,0.011
PPARG_HUMAN_Majithia_2016,PPARG_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,505,2.7032913781186614,6.24,0.795184589682424,Medium,True,0.733
PPM1D_HUMAN_Miller_2022,PPM1D_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,605,2.781755374652469,0.56,-0.25181197299379954,Low,True,0.572
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,63,1.7993405494535817,56.72,1.7537362221750101,Medium,True,0.664
PRKN_HUMAN_Clausen_2023,PRKN_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,465,2.667452952889954,0.37,-0.431798275933005,Low,True,0.43
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,68,1.8325089127062364,1.85,0.26717172840301384,Medium,True,0.482
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,403,2.6053050461411096,3.72,0.5705429398818975,Medium,True,0.3
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,403,2.6053050461411096,3.72,0.5705429398818975,Medium,True,0.399
Q2N0S5_9HIV1_Haddox_2018,Q2N0S5_9HIV1,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,860,2.934498451243568,42.86,1.6320521667058099,Medium,True,0.501
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Q53Z42_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Binding,365,2.5622928644564746,13.24,1.1218879851036812,Medium,True,0.279
Q53Z42_HUMAN_McShan_2019_expression,Q53Z42_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,365,2.5622928644564746,13.24,1.1218879851036812,Medium,True,0.425
Q59976_STRSQ_Romero_2015,Q59976_STRSQ,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Activity,501,2.699837725867246,27.97,1.4466924663715273,Medium,True,0.65
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,222,2.346352974450639,0.44,-0.3565473235138126,Low,True,0.016
Q837P4_ENTFA_Meier_2023,Q837P4_ENTFA,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Activity,589,2.7701152947871015,90.8,1.958085848521085,Medium,True,0.471
Q837P5_ENTFA_Meier_2023,Q837P5_ENTFA,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Activity,571,2.756636108245848,95.02,1.9778150260831866,Medium,True,0.421
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,238,2.376576957056512,0.51,-0.2924298239020636,Low,True,0.03
R1AB_SARS2_Flynn_2022,R1AB_SARS2,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,306,2.48572142648158,1.14,0.05690485133647256,Medium,True,0.047
RAD_ANTMA_Tsuboyama_2023_2CJJ,RAD_ANTMA,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,54,1.7323937598229686,777.81,2.8908735224022113,High,True,0.524
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,648,2.8115750058705933,0.59,-0.22914798835785583,Low,True,0.336
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,189,2.2764618041732443,125.77,2.0995770609167086,High,True,0.439
RASK_HUMAN_Weng_2022_abundance,RASK_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,188,2.27415784926368,146.37,2.1654520728319286,High,True,0.235
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Binding,188,2.27415784926368,146.37,2.1654520728319286,High,True,0.556
RBP1_HUMAN_Tsuboyama_2023_2KWH,RBP1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,52,1.7160033436347992,976.49,2.9896678001409684,High,True,0.341
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,57,1.7558748556724915,28.23,1.4507108781469193,Medium,True,0.356
RCRO_LAMBD_Tsuboyama_2023_1ORC,RCRO_LAMBD,Progen3 762m,762000000.0,8.881954971339601,Virus,Stability,63,1.7993405494535817,803.73,2.905110179092208,High,True,0.519
RD23A_HUMAN_Tsuboyama_2023_1IFY,RD23A_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,44,1.6434526764861874,182.36,2.260929583529925,High,True,0.495
RDRP_I33A0_Li_2023,RDRP_I33A0,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,757,2.8790958795000727,1.52,0.18184358794477254,Medium,True,0.387
REV_HV1H2_Fernandes_2016,REV_HV1H2,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,116,2.0644579892269186,104.82,2.0204441553665746,High,True,0.382
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,55,1.7403626894942439,258.65,2.412712482745101,High,True,0.14
RL20_AQUAE_Tsuboyama_2023_1GYZ,RL20_AQUAE,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,59,1.7708520116421442,1816.95,3.2593429762772845,High,True,0.527
RL40A_YEAST_Mavor_2016,RL40A_YEAST,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,OrganismalFitness,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.499
RL40A_YEAST_Roscoe_2013,RL40A_YEAST,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,OrganismalFitness,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.582
RL40A_YEAST_Roscoe_2014,RL40A_YEAST,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,128,2.1072099696478683,30.52,1.4845845292828428,Medium,True,0.437
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Activity,226,2.3541084391474008,70.7,1.8494194137968993,Medium,True,0.505
RPC1_BP434_Tsuboyama_2023_1R69,RPC1_BP434,Progen3 762m,762000000.0,8.881954971339601,Virus,Stability,61,1.7853298350107671,9091.45,3.958633154594723,High,True,0.742
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Progen3 762m,762000000.0,8.881954971339601,Virus,Activity,237,2.374748346010104,121.45,2.0843975191411492,High,True,0.387
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Progen3 762m,762000000.0,8.881954971339601,Virus,Activity,237,2.374748346010104,121.45,2.0843975191411492,High,True,0.333
RS15_GEOSE_Tsuboyama_2023_1A32,RS15_GEOSE,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,63,1.7993405494535817,68.91,1.8382822499146885,Medium,True,0.291
S22A1_HUMAN_Yee_2023_abundance,S22A1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,553,2.7427251313046983,62.71,1.7973368007753499,Medium,True,0.543
S22A1_HUMAN_Yee_2023_activity,S22A1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,553,2.7427251313046983,62.71,1.7973368007753499,Medium,True,0.556
SAV1_MOUSE_Tsuboyama_2023_2YSB,SAV1_MOUSE,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,43,1.6334684555795864,105.1,2.021602716028242,High,True,0.418
SBI_STAAM_Tsuboyama_2023_2JVG,SBI_STAAM,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,56,1.7481880270062005,27.03,1.4318460456987254,Medium,True,0.276
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,630,2.7993405494535817,8.81,0.9449759084120479,Medium,True,0.494
SCIN_STAAR_Tsuboyama_2023_2QFF,SCIN_STAAR,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,70,1.845098040014257,163.66,2.213942546840078,High,True,0.262
SCN5A_HUMAN_Glazer_2019,SCN5A_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,2016,3.3044905277734875,26.58,1.4245549766067132,Medium,True,0.036
SDA_BACSU_Tsuboyama_2023_1PV0,SDA_BACSU,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,44,1.6434526764861874,20.05,1.3021143769562011,Medium,True,0.094
SERC_HUMAN_Xie_2023,SERC_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,370,2.568201724066995,117.4,2.0696680969115957,High,True,0.514
SHOC2_HUMAN_Kwon_2022,SHOC2_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,582,2.7649229846498886,15.55,1.1917303933628562,Medium,True,0.216
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,57,1.7558748556724915,262.24,2.418698936226424,High,True,0.369
SPA_STAAU_Tsuboyama_2023_1LP1,SPA_STAAU,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,55,1.7403626894942439,37.48,1.5737995822157407,Medium,True,-0.031
SPG1_STRSG_Olson_2014,SPG1_STRSG,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Binding,448,2.651278013998144,0.0,-2.0,Low,True,0.192
SPG1_STRSG_Wu_2016,SPG1_STRSG,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Binding,448,2.651278013998144,1.34,0.12710479836480765,Medium,True,-0.037
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,56,1.7481880270062005,56.55,1.7524326092614742,Medium,True,0.519
SPIKE_SARS2_Starr_2020_binding,SPIKE_SARS2,Progen3 762m,762000000.0,8.881954971339601,Virus,Binding,1273,3.1048284036536553,1.06,0.02530586526477026,Medium,True,0.345
SPIKE_SARS2_Starr_2020_expression,SPIKE_SARS2,Progen3 762m,762000000.0,8.881954971339601,Virus,Expression,1273,3.1048284036536553,1.06,0.02530586526477026,Medium,True,0.416
SPTN1_CHICK_Tsuboyama_2023_1TUD,SPTN1_CHICK,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,60,1.7781512503836436,285.61,2.455773409227347,High,True,0.416
SQSTM_MOUSE_Tsuboyama_2023_2RRU,SQSTM_MOUSE,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,40,1.6020599913279623,84.27,1.9256729939212405,Medium,True,0.487
SR43C_ARATH_Tsuboyama_2023_2N88,SR43C_ARATH,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,48,1.6812412373755872,253.55,2.404063614883892,High,True,0.268
SRBS1_HUMAN_Tsuboyama_2023_2O2W,SRBS1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,67,1.8260748027008264,363.68,2.5607194183808955,High,True,0.596
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,536,2.72916478969277,2.75,0.43933269383026263,Medium,True,0.409
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,SRC_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,536,2.72916478969277,3.38,0.5289167002776547,Medium,True,0.343
SRC_HUMAN_Nguyen_2022,SRC_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,536,2.72916478969277,3.38,0.5289167002776547,Medium,True,0.347
SUMO1_HUMAN_Weile_2017,SUMO1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,101,2.0043213737826426,140.9,2.1489109931093564,High,True,0.45
SYUA_HUMAN_Newberry_2020,SYUA_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,140,2.146128035678238,47.17,1.673665876245702,Medium,True,0.124
TADBP_HUMAN_Bolognesi_2019,TADBP_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,414,2.617000341120899,0.33,-0.4814860601221125,Low,True,0.164
TAT_HV1BR_Fernandes_2016,TAT_HV1BR,Progen3 762m,762000000.0,8.881954971339601,Virus,OrganismalFitness,86,1.9344984512435677,115.56,2.062807533172159,High,True,0.399
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,37,1.568201724066995,79.56,1.9006947744523979,Medium,True,0.667
THO1_YEAST_Tsuboyama_2023_2WQG,THO1_YEAST,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,41,1.6127838567197355,206.87,2.3156975144495764,High,True,0.389
TNKS2_HUMAN_Tsuboyama_2023_5JRT,TNKS2_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,59,1.7708520116421442,195.89,2.2920122662363456,High,True,0.358
TPK1_HUMAN_Weile_2017,TPK1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,243,2.385606273598312,29.93,1.4761067168401913,Medium,True,0.18
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,245,2.3891660843645326,26.71,1.426673888021373,Medium,True,0.486
TPOR_HUMAN_Bridgford_2020,TPOR_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,635,2.8027737252919755,0.19,-0.721246399047171,Low,True,0.206
TRPC_SACS2_Chan_2017,TRPC_SACS2,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,OrganismalFitness,248,2.3944516808262164,41.98,1.6230424342463816,Medium,True,0.585
TRPC_THEMA_Chan_2017,TRPC_THEMA,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,OrganismalFitness,252,2.401400540781544,41.51,1.6181527333785195,Medium,True,0.461
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,OrganismalFitness,159,2.2013971243204513,55.33,1.7429606702141525,Medium,True,0.445
UBE4B_HUMAN_Tsuboyama_2023_3L1X,UBE4B_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,69,1.8388490907372552,506.27,2.704382193196689,High,True,0.332
UBE4B_MOUSE_Starita_2013,UBE4B_MOUSE,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Activity,1173,3.0692980121155293,0.64,-0.1938200260161128,Low,True,0.344
UBR5_HUMAN_Tsuboyama_2023_1I2T,UBR5_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Stability,58,1.7634279935629373,17.55,1.2442771208018428,Medium,True,0.376
VG08_BPP22_Tsuboyama_2023_2GP8,VG08_BPP22,Progen3 762m,762000000.0,8.881954971339601,Virus,Stability,40,1.6020599913279623,1177.87,3.0710973605715015,High,True,0.545
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Progen3 762m,762000000.0,8.881954971339601,Eukaryote,Stability,65,1.8129133566428555,761.62,2.8817383400187397,High,True,0.407
VKOR1_HUMAN_Chiasson_2020_abundance,VKOR1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Expression,163,2.2121876044039577,29.05,1.4631461367263496,Medium,True,0.445
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Activity,163,2.2121876044039577,29.05,1.4631461367263496,Medium,True,0.328
VRPI_BPT7_Tsuboyama_2023_2WNM,VRPI_BPT7,Progen3 762m,762000000.0,8.881954971339601,Virus,Stability,56,1.7481880270062005,81.19,1.9095025414054154,Medium,True,0.325
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,52,1.7160033436347992,16.25,1.2108533653148932,Medium,True,0.314
YAP1_HUMAN_Araya_2012,YAP1_HUMAN,Progen3 762m,762000000.0,8.881954971339601,Human,Binding,504,2.7024305364455254,0.26,-0.585026652029182,Low,True,0.243
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Progen3 762m,762000000.0,8.881954971339601,Prokaryote,Stability,39,1.591064607026499,40.99,1.6126779183165019,Medium,True,0.584
A0A140D2T1_ZIKV_Sourisseau_2019,A0A140D2T1_ZIKV,Progen3 1B,1000000000.0,9.0,Virus,OrganismalFitness,3423,3.534406899137877,1.63,0.21218760440395779,Medium,True,0.354
A0A192B1T2_9HIV1_Haddox_2018,A0A192B1T2_9HIV1,Progen3 1B,1000000000.0,9.0,Virus,OrganismalFitness,852,2.9304395947667,42.81,1.6315452278343094,Medium,True,0.487
A0A1I9GEU1_NEIME_Kennouche_2019,A0A1I9GEU1_NEIME,Progen3 1B,1000000000.0,9.0,Prokaryote,Activity,161,2.2068258760318495,14.07,1.1482940974347458,Medium,True,0.088
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Progen3 1B,1000000000.0,9.0,Prokaryote,Activity,87,1.9395192526186185,0.1,-1.0,Low,True,0.07
A0A2Z5U3Z0_9INFA_Doud_2016,A0A2Z5U3Z0_9INFA,Progen3 1B,1000000000.0,9.0,Virus,OrganismalFitness,565,2.7520484478194387,16.01,1.2043913319192998,Medium,True,0.534
A0A2Z5U3Z0_9INFA_Wu_2014,A0A2Z5U3Z0_9INFA,Progen3 1B,1000000000.0,9.0,Virus,OrganismalFitness,565,2.7520484478194387,16.01,1.2043913319192998,Medium,True,0.492
A4_HUMAN_Seuma_2022,A4_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Stability,770,2.886490725172482,0.08,-1.0969100130080565,Low,True,0.333
A4D664_9INFA_Soh_2019,A4D664_9INFA,Progen3 1B,1000000000.0,9.0,Virus,OrganismalFitness,759,2.88024177589548,1.7,0.2304489213782739,Medium,True,0.39
A4GRB6_PSEAI_Chen_2020,A4GRB6_PSEAI,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,266,2.424881636631067,120.61,2.081383317462285,High,True,0.62
AACC1_PSEAI_Dandage_2018,AACC1_PSEAI,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,177,2.247973266361807,985.3,2.9935684827897275,High,True,0.462
ACE2_HUMAN_Chan_2020,ACE2_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Binding,805,2.9057958803678687,1.97,0.2944662261615929,Medium,True,0.211
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Activity,413,2.615950051656401,67.99,1.832445041174111,Medium,True,0.527
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Activity,198,2.296665190261531,18.4,1.2648178230095364,Medium,True,0.339
AMFR_HUMAN_Tsuboyama_2023_4G3O,AMFR_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Stability,47,1.6720978579357175,26.51,1.4234097277330935,Medium,True,-0.153
AMIE_PSEAE_Wrenbeck_2017,AMIE_PSEAE,Progen3 1B,1000000000.0,9.0,Prokaryote,Activity,346,2.5390760987927767,89.1,1.9498777040368747,Medium,True,0.456
ANCSZ_Hobbs_2022,ANCSZ,Progen3 1B,1000000000.0,9.0,Eukaryote,Activity,627,2.7972675408307164,1.79,0.2528530309798932,Medium,True,0.495
ARGR_ECOLI_Tsuboyama_2023_1AOY,ARGR_ECOLI,Progen3 1B,1000000000.0,9.0,Prokaryote,Stability,69,1.8388490907372552,54.24,1.734319680859007,Medium,True,0.367
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Progen3 1B,1000000000.0,9.0,Human,Binding,198,2.296665190261531,0.45,-0.3467874862246563,Low,True,0.229
BBC1_YEAST_Tsuboyama_2023_1TG0,BBC1_YEAST,Progen3 1B,1000000000.0,9.0,Eukaryote,Stability,64,1.806179973983887,271.76,2.4341855338619713,High,True,0.349
BCHB_CHLTE_Tsuboyama_2023_2KRU,BCHB_CHLTE,Progen3 1B,1000000000.0,9.0,Prokaryote,Stability,52,1.7160033436347992,51.95,1.7155855518931962,Medium,True,0.347
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,True,0.4
BLAT_ECOLX_Firnberg_2014,BLAT_ECOLX,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,True,0.528
BLAT_ECOLX_Jacquier_2013,BLAT_ECOLX,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,True,0.531
BLAT_ECOLX_Stiffler_2015,BLAT_ECOLX,Progen3 1B,1000000000.0,9.0,Prokaryote,OrganismalFitness,286,2.456366033129043,177.98,2.2503712024344784,High,True,0.524
BRCA1_HUMAN_Findlay_2018,BRCA1_HUMAN,Progen3 1B,1000000000.0,9.0,Human,OrganismalFitness,1863,3.2702128548962426,0.05,-1.3010299956639813,Low,True,0.392
